"","Sample","Chromosome","Start_UBR5","End_UBR5","Segment_Mean_UBR5","Start_MYC","End_MYC","Segment_Mean_MYC"
"730","DEVEL_p_TCGAb3_73_74_75_76_NSP_GenomeWideSNP_6_C05_1438336","8",89957634,119139771,0.2139,119150615,136881227,0.217
"731","DLP_REDO_FROM_BURSA_C12","8",95918493,111282973,0.0478,111288052,141731390,0.0551
"732","DLP_REDO_FROM_COPAL_E08","8",101617168,108551936,0.5516,127576417,129111967,0.5814
"733","DLP_REDO_FROM_MOHEL_A03","8",50120863,145072769,0.3113,50120863,145072769,0.3113
"734","DLP_REDO_FROM_MOHEL_B02","8",82382783,142064186,-0.0015,82382783,142064186,-0.0015
"735","DLP_REDO_FROM_SWEDE_A04","8",101833424,102884634,0.152,114638468,145072769,0.1553
"736","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_A01_1361092","8",94548810,102980362,0.3916,109670081,130454984,0.6191
"737","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_A02_1361108","8",39530780,115071993,0.0149,115072708,136812773,-0.0158
"738","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_A05_1361106","8",84759642,102980362,0.0015,102985207,145072769,-4e-04
"739","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_A06_1361144","8",39531496,143616763,-2e-04,39531496,143616763,-2e-04
"740","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_A08_1361082","8",39530780,145072769,0.0027,39530780,145072769,0.0027
"741","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_A09_1361114","8",50126018,111282237,0.0012,114638558,145072769,0.0114
"742","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_A10_1361048","8",58315735,111282237,-0.2529,114422482,130839453,-0.262
"743","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_A12_1361120","8",71307628,111282065,-2e-04,114638468,145072769,-6e-04
"744","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_B01_1361058","8",63937166,111282237,0.0025,126238441,129824816,0.0409
"745","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_B03_1361182","8",95850445,107750944,0.0039,114638468,145072769,0.006
"746","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_B04_1361046","8",95850445,114543507,0.0776,114629288,145072769,0.0882
"747","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_B05_1361156","8",89730275,119139771,-0.0071,119150615,145072769,-0.0063
"748","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_B09_1361132","8",46473341,105962834,-0.0045,114880744,140990563,-0.0031
"749","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_B10_1361100","8",89730275,114619814,0.0025,119150615,145072769,0
"750","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_C01_1361098","8",54298880,111279265,0.1667,114638468,145072769,0.1771
"751","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_C02_1361042","8",39531496,111279265,0.0783,111288052,143935442,0.0855
"752","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_C05_1361068","8",40926161,114619065,4e-04,114638468,141403849,9e-04
"753","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_C06_1361148","8",71307628,111282237,-0.0019,111288052,144997768,0.0055
"754","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_C09_1361050","8",39530780,145072769,0.0021,39530780,145072769,0.0021
"755","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_C10_1361028","8",57220239,111279265,-0.1054,114638468,140930001,-0.11
"756","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_C11_1361140","8",101386987,104205571,1.1114,127613012,127776739,1.3707
"757","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_D02_1361036","8",57220239,111282065,-0.0012,114661835,143486205,0.0022
"758","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_D03_1361040","8",88917766,111282441,-0.006,127097531,128744020,0.0075
"759","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_D06_1361168","8",71307628,106022852,8e-04,106196669,140916207,-0.0019
"760","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_D07_1361016","8",100988999,103918610,0.2396,122049229,130840369,0.2269
"761","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_D08_1361056","8",101613442,111279265,0.7625,119150615,141296924,0.7588
"762","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_D12_1361166","8",74341948,111282237,7e-04,127065276,140995196,0.0016
"763","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_E01_1361110","8",101613484,106220233,0.0049,119278057,145072769,-8e-04
"764","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_E04_1361094","8",72804742,119139771,0.2133,120228960,137100805,0.2134
"765","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_E05_1361158","8",89321705,111279265,0.3557,119150615,145072769,0.3783
"766","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_E07_1343322","8",12702326,145072769,0.2115,12702326,145072769,0.2115
"767","DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_E11_1343164","8",97944940,114622478,0.8562,114626121,145067303,0.8583
"768","DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_A01_1322448","8",39530780,141442903,0,39530780,141442903,0
"769","DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_A02_1322376","8",64346546,111279265,0.01,122059605,129127700,-0.0026
"770","DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_A03_1322398","8",39530780,111279265,0.0032,111288052,145072769,0.0016
"771","DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_A04_1322446","8",101521839,111282237,0.24,117403933,132338897,0.4659
"772","DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_A05_1322434","8",84358447,108767560,0.0035,114638468,145072769,0.0035
"773","DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_A06_1322490","8",12464388,145072769,0.0017,12464388,145072769,0.0017
"774","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_A01_1343856","8",46486140,103119494,0.0036,114642539,141189108,0.0016
"775","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_A02_1343748","8",82592647,107854046,-0.0057,126845104,140995543,0.0011
"776","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_A03_1343904","8",84358447,143624714,0.001,84358447,143624714,0.001
"777","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_A04_1343760","8",63936953,111282065,0.0052,111283031,128744020,0.002
"778","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_A05_1343786","8",84358447,140889540,-0.0019,84358447,140889540,-0.0019
"779","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_A06_1343796","8",54298328,111279265,5e-04,119147207,137810080,0.0072
"780","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_D01_1343878","8",99696455,105742506,1.3174,127441520,137922342,1.3085
"781","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_D02_1343828","8",64441618,105971462,0.9324,106359205,143616987,0.9382
"782","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_D03_1343776","8",63936561,139242601,-0.0079,63936561,139242601,-0.0079
"783","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_D06_1343872","8",39504170,111279265,0.1965,111288052,128744020,0.2056
"784","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_D07_1343914","8",84358566,111282237,-0.0701,114638468,145072769,-0.0701
"785","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_D08_1343900","8",43131345,145072769,0.1652,43131345,145072769,0.1652
"786","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_D09_1343744","8",94545887,114619814,-0.0371,114638468,145072769,-0.0466
"787","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_D12_1343868","8",60095309,145072769,0.5632,60095309,145072769,0.5632
"788","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_E01_1343820","8",101410832,102648136,-1.1589,127606393,127780550,1.8412
"789","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_E02_1343888","8",12403464,140995196,0.0019,12403464,140995196,0.0019
"790","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_E03_1343866","8",101028268,102502902,0.691,126019232,129779988,1.2123
"791","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_E07_1343842","8",53865864,103119494,0.5806,114993148,141564139,0.6526
"792","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_E08_1343788","8",98225125,111279265,0.6353,127255767,127789775,1.0175
"793","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_E09_1343764","8",93203564,104984128,0.1273,122467577,134530240,0.1352
"794","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_E10_1343792","8",76787155,111279265,0.3956,115570617,128739928,0.4021
"795","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_E11_1343826","8",100395813,102735660,-0.5223,127551054,127935979,0.7416
"796","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_E12_1343838","8",67644593,106840278,-0.0462,114638468,131575887,-0.0472
"797","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_F03_1343840","8",96407307,143217284,0.169,96407307,143217284,0.169
"798","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_F04_1343806","8",93628428,114848326,0.4367,124610987,132190597,0.1676
"799","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_F05_1343836","8",101268719,102511785,1.6101,127331207,128534590,0.581
"800","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_F08_1343844","8",81101263,111279265,0.0226,119150615,140916207,0.0124
"801","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_F11_1343800","8",80207809,114716134,-0.0043,125504579,133569037,0.0081
"802","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_F12_1343816","8",39531496,140990578,-0.0039,39531496,140990578,-0.0039
"803","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_G01_1343734","8",49007230,139242601,-0.0033,49007230,139242601,-0.0033
"804","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_G06_1343860","8",84358447,111279265,0.0017,114638468,131575887,0.0022
"805","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_G07_1343812","8",40335391,119139771,0.002,119150615,145072769,-0.0021
"806","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_G08_1343908","8",94545887,108767560,0.0029,114629502,141223474,-0.0017
"807","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_G12_1343794","8",101396319,111279265,0.0019,111288052,145072769,-0.0108
"808","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_H01_1343910","8",72218098,111282065,-0.0041,111288052,131562611,0.0021
"809","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_H02_1343848","8",94545887,144988487,-0.0033,94545887,144988487,-0.0033
"810","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_H05_1343886","8",86660862,107750645,0.0015,114638468,139141133,-7e-04
"811","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_H06_1343768","8",39530780,145072769,0.0016,39530780,145072769,0.0016
"812","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_H07_1343740","8",84358447,145072769,0.0015,84358447,145072769,0.0015
"813","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_H08_1343752","8",80167544,111279265,0.0067,114638468,128739928,0.0018
"814","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_H09_1343726","8",76494699,128744020,0.008,76494699,128744020,0.008
"815","DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_H10_1343754","8",67644593,106840278,7e-04,114638468,145072769,-0.0017
"816","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_A01_1244830","8",101663059,105470428,0.5383,123977281,129759736,0.3024
"817","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_A02_1244832","8",85997300,106236002,0.1949,127144862,128744020,0.213
"818","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_A03_1244878","8",94545887,111282050,0.0057,121679702,136794622,-0.0027
"819","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_A04_1244786","8",39530780,128744020,0.0032,39530780,128744020,0.0032
"820","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_A05_1244724","8",101791958,103254287,0.0988,111288052,145072769,0.0087
"821","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_A06_1244876","8",77541109,111276327,0.3226,111288052,133355962,0.3137
"822","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_A07_1244768","8",94548810,110420132,8e-04,111288052,145072769,-0.0015
"823","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_A08_1244840","8",84358566,145072769,-0.0046,84358566,145072769,-0.0046
"824","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_A09_1244872","8",102044546,105741510,1.0568,122737768,139242601,1.0535
"825","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_A10_1244838","8",100498105,108874183,0.4849,124979041,127999895,0.635
"826","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_B01_1244780","8",67644593,129127700,0.6302,67644593,129127700,0.6302
"827","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_B02_1244818","8",85249832,114353668,1.1573,125966006,130449380,1.1319
"828","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_B05_1244784","8",94504280,102752774,-0.0406,126392757,139242601,-0.0383
"829","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_B06_1244782","8",40335391,111282237,0.0486,111288052,142033256,0.0606
"830","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_B07_1244752","8",41436907,111279265,-0.0022,122058051,139242601,0.0012
"831","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_B09_1244736","8",94545764,108594766,0.5279,119150615,127810463,0.7232
"832","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_B10_1244794","8",85244478,111279265,0.4021,114629254,133158243,0.4108
"833","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_B11_1244860","8",40926161,106221326,-4e-04,119147207,145072769,0.0017
"834","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_B12_1244754","8",39530780,111279265,0.0022,114626238,133158243,0.0049
"835","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_C01_1244732","8",96913386,102980362,0.2918,114629502,134316542,0.3003
"836","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_C02_1244766","8",58212232,111282237,0.287,111283031,134462335,0.2799
"837","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_C03_1244816","8",40926161,108767560,0,114638558,145072769,0.0014
"838","EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_C04_1244836","8",75660218,111279265,8e-04,111288052,131546477,-0.0047
"839","ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_A06_1346878","8",84358447,108767560,2e-04,114629356,145072769,0.0048
"840","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_A12_734734","8",97203924,102972280,0.011,114855383,128739928,0.022
"841","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_B01_734796","8",78276379,145072769,0.0182,78276379,145072769,0.0182
"842","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_B02_734656","8",50120863,142047413,0.0189,50120863,142047413,0.0189
"843","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_B03_734686","8",40335391,111282852,-0.1412,111288052,140907135,-0.1455
"844","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_D05_734626","8",71307628,111282852,0.0194,111288052,128730029,0.0061
"845","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_D06_734736","8",40926161,111279265,0.0199,111288052,137810080,0.013
"846","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_D07_734786","8",39499202,111282237,0.0146,111288052,141338950,0.0143
"847","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_D08_734752","8",51485425,134272585,0.6828,51485425,134272585,0.6828
"848","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_D10_734748","8",63936953,145072769,0.0142,63936953,145072769,0.0142
"849","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_E04_734740","8",92007901,111279265,0.3411,111288052,144452637,0.3352
"850","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_E05_734738","8",97203924,102980362,0.0268,115417770,128735944,0.0369
"851","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_E06_734622","8",57726723,114619814,0.2693,127441520,137517112,0.2757
"852","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_E07_734760","8",57429263,111282065,0.0131,119150615,142047413,0.013
"853","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_E08_734682","8",39530780,106321881,0.0151,106468867,140973828,0.0116
"854","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_E09_734690","8",39527181,111279265,0.0162,111288052,127935979,0.0179
"855","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_E10_734642","8",39530780,145072769,0.0162,39530780,145072769,0.0162
"856","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_E11_734768","8",67636256,111279265,0.2036,111830595,137128101,0.213
"857","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_E12_734696","8",71307628,111279265,0.0168,111288052,142047413,0.0149
"858","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_F01_734778","8",32834588,111279265,0.0161,123168548,136325576,0.0117
"859","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_F03_734746","8",100367294,105518295,0.4902,119150615,138304857,0.714
"860","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_F05_734658","8",39538338,111279265,0.1637,111288052,139591259,0.1666
"861","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_F07_734710","8",71307628,111282417,0.0229,111288052,140994220,0.0215
"862","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_F08_734784","8",46634473,111282417,0.0555,111288052,141240852,0.0608
"863","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_F09_734680","8",43122191,111282417,0.0578,119150615,143616987,0.0643
"864","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_F10_734720","8",39530780,145072769,0.0098,39530780,145072769,0.0098
"865","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_F11_734726","8",100512857,104739564,0.6556,125544721,130786251,0.4218
"866","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_F12_734782","8",82863191,124957201,0.0121,124959674,130505259,0.0096
"867","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_G01_734780","8",84358447,106005452,0.3303,124748923,127911855,0.3321
"868","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_G02_734792","8",39505427,111279123,0.0118,111288052,139497276,0.0096
"869","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_G03_734712","8",100683106,104959061,0.6918,116296542,128744020,0.7034
"870","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_G04_734704","8",85913639,111282417,0.4447,122058035,128742994,0.0551
"871","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_G05_734630","8",39531260,145072769,0.0154,39531260,145072769,0.0154
"872","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_G07_734644","8",101937935,106303541,1.3378,116265331,135728840,1.2771
"873","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_G08_734684","8",84358447,114622325,0.3636,114856178,131635174,0.3597
"874","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_G09_734640","8",84358566,114622478,0.0156,114638468,145072769,0.0181
"875","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_G10_734632","8",93399753,145072769,0.5328,93399753,145072769,0.5328
"876","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_G11_734692","8",96958402,104933132,0.0122,127053741,127937888,-0.0137
"877","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_G12_734766","8",39531260,111279265,0.0142,119150615,145072769,0.0162
"878","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_H01_734804","8",62127851,141023343,0.4626,62127851,141023343,0.4626
"879","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_H02_734732","8",71307628,127325174,0.0185,127330601,145072769,0.0154
"880","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_H03_734648","8",39527181,111279265,0.016,111288052,139591259,0.0204
"881","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_H04_734714","8",71307628,108888607,0.4559,108888609,134860114,0.4863
"882","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_H05_734770","8",1207707,124743508,0.0175,124744478,140994188,0.0281
"883","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_H07_734698","8",102007598,102969086,1.0591,127394754,128018626,1.425
"884","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_H09_734634","8",49533004,106070923,0.3048,111283031,141215063,0.3277
"885","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_H10_734678","8",101609735,111279265,-0.0397,120805901,128744020,-0.0488
"886","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_H11_734802","8",89267163,140558523,0.4161,89267163,140558523,0.4161
"887","ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_H12_734776","8",83893103,111282417,0.0155,122050320,128744020,0.0116
"888","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_A01_802484","8",102181514,103341347,0.69,126122395,129322874,0.4085
"889","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_A02_802406","8",86229618,145072769,0.3453,86229618,145072769,0.3453
"890","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_A03_802444","8",101396319,103119047,1.0425,127441520,128744020,1.0283
"891","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_A04_802492","8",57462870,141564862,0.0095,57462870,141564862,0.0095
"892","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_A05_802450","8",7969845,128742994,0.0046,7969845,128742994,0.0046
"893","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_A06_802312","8",94545701,111282237,0.1198,111288052,141382930,0.1223
"894","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_A07_802416","8",99316867,106176714,0.7656,126769747,129480902,1.052
"895","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_A08_802468","8",84358447,145072769,0.0067,84358447,145072769,0.0067
"896","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_A09_802424","8",39688769,111282417,0.3061,111283031,128730029,0.3088
"897","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_A10_802326","8",101386787,102505723,1.7805,127549994,128744020,2.1617
"898","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_A11_802346","8",71307628,145072769,0.0082,71307628,145072769,0.0082
"899","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_A12_802324","8",82006910,145010073,0.3747,82006910,145010073,0.3747
"900","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_B01_802338","8",71304199,111279265,0.0927,124099560,144619489,0.1567
"901","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_B02_802422","8",71307628,145072769,0.0076,71307628,145072769,0.0076
"902","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_B03_802388","8",40335391,145072769,0.0079,40335391,145072769,0.0079
"903","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_B04_802354","8",94567558,105981374,0.9286,111283031,133859499,0.9291
"904","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_B05_802402","8",60957888,140945094,0.009,60957888,140945094,0.009
"905","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_B07_802436","8",67644593,111259368,0.5774,114628588,128744020,0.5821
"906","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_B08_802356","8",85480760,111282417,0.2464,111283031,135426937,0.2604
"907","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_B09_802432","8",50126018,111282417,0.0799,114628773,137810080,0.0824
"908","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_B10_802368","8",25126818,111282417,0.052,111288052,128739928,0.0502
"909","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_B11_802316","8",67553445,114622678,-0.0034,114628759,145072769,0.0027
"910","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_B12_802320","8",102195800,110161577,0.4069,127235453,128112902,0.6445
"911","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_C01_802470","8",18414623,111282809,0.0047,114638468,130835623,0.0098
"912","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_C02_802398","8",84358447,111282417,0.0073,111283031,128735944,0.0083
"913","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_C03_802322","8",98254043,145072769,0.01,98254043,145072769,0.01
"914","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_C04_802476","8",94566121,111279265,0.8964,127087831,127899680,1.0828
"915","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_C05_802414","8",100653181,111279265,0.0102,114638558,145072769,0.0035
"916","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_C06_802374","8",67644593,114619207,0.0021,114661835,141327343,0.0051
"917","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_C07_802500","8",94545887,111282441,0.1178,122032377,128751839,0.0925
"918","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_C08_802358","8",94566121,102862696,0.3351,114830832,128136557,1.0091
"919","EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_C09_802496","8",101201557,106719325,0.5018,119147207,134630733,0.4771
